endtime,currQr,prevQr,stationName,failureCode,tipoFalla,resultado,notes
2026-06-01 10:43:14.697,B1-290526-02-K15D02,B1-290526-02-K15D02,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133325"", ""label_qr"": ""B1-290526-02-K15D02"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001931"", ""mac_id"": ""E1:FB:7F:49:8D:18"", ""rssi_dbm"": -44, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-01 11:37:35.140,B1-290526-02-K15D22,B1-290526-02-K15D22,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133325"", ""label_qr"": ""B1-290526-02-K15D22"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0000260"", ""mac_id"": ""D1:C7:4E:28:17:91"", ""rssi_dbm"": -44, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-01 11:38:14.343,B1-290526-02-K15D12,B1-290526-02-K15D12,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133325"", ""label_qr"": ""B1-290526-02-K15D12"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""3D:8E:D5:21:64:9D"", ""rssi_dbm"": -79, ""battery_voltage_v"": 15.9, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-01 11:42:27.393,B1-290526-03-K15D33,B1-290526-03-K15D33,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133325"", ""label_qr"": ""B1-290526-03-K15D33"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""UNKNOWN"", ""rssi_dbm"": null, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-01 14:10:43.387,B1-010626-03-K15D93,"TITANITE V2.0.3.2,002-P10,1226,0003823",Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133325"", ""label_qr"": ""B1-010626-03-K15D93"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""04:0D:B3:38:D4:50"", ""rssi_dbm"": -58, ""battery_voltage_v"": 0.5, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-01 14:11:14.573,B1-010626-05-K15D95,"TITANITE V2.0.3.2,002-P10,1226,0001805",Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133325"", ""label_qr"": ""B1-010626-05-K15D95"", ""pcba_qr"": ""1F-210526-K78467"", ""mac_id"": ""F1:DE:2A:0A:1D:32"", ""rssi_dbm"": -71, ""battery_voltage_v"": 3.6, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-01 14:22:26.253,B1-010626-00-K15D90,"TITANITE V2.0.3.2,002-P10,1226,0001204",Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133325"", ""label_qr"": ""B1-010626-00-K15D90"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""28:F3:56:5B:E0:48"", ""rssi_dbm"": -71, ""battery_voltage_v"": 6.3, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-01 14:23:28.170,B1-010626-00-K15D90,"TITANITE V2.0.3.2,002-P10,1226,0001204",Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133325"", ""label_qr"": ""B1-010626-00-K15D90"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""10:CF:B1:E7:1A:4B"", ""rssi_dbm"": -79, ""battery_voltage_v"": 18.5, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-01 14:25:23.647,B1-010626-04-K15D94,"TITANITE V2.0.3.2,002-P10,1226,0001838",Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133325"", ""label_qr"": ""B1-010626-04-K15D94"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""4B:BA:A3:27:AD:1C"", ""rssi_dbm"": -71, ""battery_voltage_v"": 22.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-01 14:46:03.070,B1-010626-03-K15E83,B1-010626-03-K15E83,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133325"", ""label_qr"": ""B1-010626-03-K15E83"", ""pcba_qr"": ""B1-010626-04-K15D94"", ""mac_id"": ""F5:B1:4E:8F:80:A5"", ""rssi_dbm"": -34, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-01 14:47:33.113,B1-010626-03-K15E83,B1-010626-03-K15E83,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133325"", ""label_qr"": ""B1-010626-03-K15E83"", ""pcba_qr"": ""B1-010626-04-K15D94"", ""mac_id"": ""F5:B1:4E:8F:80:A5"", ""rssi_dbm"": -34, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-01 14:48:33.083,B1-010626-03-K15E83,B1-010626-03-K15E83,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133325"", ""label_qr"": ""B1-010626-03-K15E83"", ""pcba_qr"": ""B1-010626-04-K15D94"", ""mac_id"": ""F5:B1:4E:8F:80:A5"", ""rssi_dbm"": -35, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-02 12:31:07.277,B1-020626-03-L16013,B1-020626-03-L16013,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-03-L16013"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,5125,0000357"", ""mac_id"": ""F8:3E:F0:33:5B:83"", ""rssi_dbm"": -59, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-02 12:31:57.160,B1-020626-03-L16013,B1-020626-03-L16013,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-03-L16013"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,5125,0000357"", ""mac_id"": ""F8:3E:F0:33:5B:83"", ""rssi_dbm"": -60, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-02 14:02:05.630,B1-020626-04-L16104,B1-020626-04-L16104,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-04-L16104"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""12:13:F3:65:D0:75"", ""rssi_dbm"": -71, ""battery_voltage_v"": 0.6, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-02 14:09:09.360,B1-020626-03-L16013,B1-020626-03-L16013,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-03-L16013"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,5125,0000357"", ""mac_id"": ""F8:3E:F0:33:5B:83"", ""rssi_dbm"": -59, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-02 14:09:27.300,B1-020626-03-L16013,B1-020626-03-L16013,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-03-L16013"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,5125,0000357"", ""mac_id"": ""F8:3E:F0:33:5B:83"", ""rssi_dbm"": -60, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-02 14:09:47.153,B1-020626-03-L16013,B1-020626-03-L16013,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-03-L16013"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,5125,0000357"", ""mac_id"": ""F8:3E:F0:33:5B:83"", ""rssi_dbm"": -75, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-02 14:10:07.210,B1-020626-03-L16013,B1-020626-03-L16013,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-03-L16013"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,5125,0000357"", ""mac_id"": ""F8:3E:F0:33:5B:83"", ""rssi_dbm"": -55, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-02 15:33:15.253,B1-020626-03-L16013,B1-020626-03-L16013,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-03-L16013"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""31:45:B6:9F:DB:98"", ""rssi_dbm"": -81, ""battery_voltage_v"": 11.7, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-02 15:33:37.593,B1-020626-03-L16013,B1-020626-03-L16013,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-03-L16013"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,5125,0000357"", ""mac_id"": ""F8:3E:F0:33:5B:83"", ""rssi_dbm"": -61, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-03 09:55:19.540,B1-020626-01-K16351,B1-020626-01-K16351,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-01-K16351"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001153"", ""mac_id"": ""F4:7B:98:3A:39:FC"", ""rssi_dbm"": -32, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-03 10:17:22.567,B1-010626-01-K15F21,B1-010626-01-K15F21,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-010626-01-K15F21"", ""pcba_qr"": ""B1-020626-04-K16584"", ""mac_id"": ""D0:B2:2A:10:96:83"", ""rssi_dbm"": -32, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-03 11:53:37.640,B1-020626-01-K16621,B1-020626-01-K16621,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-01-K16621"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""00:1F:7B:5F:F0:85"", ""rssi_dbm"": -72, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-03 12:26:08.767,B1-020626-00-K16620,B1-020626-00-K16620,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-00-K16620"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001284"", ""mac_id"": ""DB:35:83:6D:95:97"", ""rssi_dbm"": -42, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-03 12:31:55.747,B1-020626-04-K16624,B1-020626-04-K16624,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-04-K16624"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0003823"", ""mac_id"": ""FB:CE:90:E8:19:87"", ""rssi_dbm"": -42, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-03 12:32:55.747,B1-020626-04-K16624,B1-020626-04-K16624,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-04-K16624"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0003823"", ""mac_id"": ""FB:CE:90:E8:19:87"", ""rssi_dbm"": -44, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-03 12:33:25.683,B1-020626-04-K16624,B1-020626-04-K16624,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-04-K16624"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0003823"", ""mac_id"": ""FB:CE:90:E8:19:87"", ""rssi_dbm"": -45, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-03 12:46:56.157,B1-020626-04-K16624,B1-020626-04-K16624,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-04-K16624"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0003823"", ""mac_id"": ""FB:CE:90:E8:19:87"", ""rssi_dbm"": -43, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-03 14:04:40.467,B1-030626-04-K16814,B1-030626-04-K16814,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-04-K16814"", ""pcba_qr"": ""JASPER-V01.05.07.04-002-P03-1426-0000623"", ""mac_id"": ""CE:90:3E:A5:D8:90"", ""rssi_dbm"": -80, ""battery_voltage_v"": 2.7, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-03 14:05:03.897,B1-030626-04-K16814,B1-030626-04-K16814,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-04-K16814"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001309"", ""mac_id"": ""F4:53:EE:BF:2E:7F"", ""rssi_dbm"": -32, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-03 14:07:33.867,B1-030626-04-K16814,B1-030626-04-K16814,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-04-K16814"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001309"", ""mac_id"": ""F4:53:EE:BF:2E:7F"", ""rssi_dbm"": -35, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-03 14:13:24.273,B1-030626-02-K16852,B1-030626-02-K16852,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-02-K16852"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0002807"", ""mac_id"": ""DA:3E:96:52:C8:64"", ""rssi_dbm"": -30, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-03 14:14:03.617,B1-030626-02-K16852,B1-030626-02-K16852,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-02-K16852"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0002807"", ""mac_id"": ""DA:3E:96:52:C8:64"", ""rssi_dbm"": -31, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-03 14:16:32.760,B1-030626-05-K16695,B1-020626-04-K16424,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-05-K16695"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""07:BB:AE:B3:0A:21"", ""rssi_dbm"": -59, ""battery_voltage_v"": 7.0, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-03 14:19:17.347,B1-030626-05-K16695,B1-020626-04-K16424,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-05-K16695"", ""pcba_qr"": ""B1-020626-03-K16353"", ""mac_id"": ""E4:22:24:DB:8C:39"", ""rssi_dbm"": -30, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-03 14:24:06.130,B1-020626-04-K16624,B1-020626-04-K16624,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-04-K16624"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0003823"", ""mac_id"": ""FB:CE:90:E8:19:87"", ""rssi_dbm"": -42, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-03 14:25:13.687,B1-030626-02-K16852,B1-030626-02-K16852,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-02-K16852"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0002807"", ""mac_id"": ""DA:3E:96:52:C8:64"", ""rssi_dbm"": -31, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-03 15:03:01.000,B1-030626-04-K16854,B1-030626-04-K16854,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-04-K16854"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0003639"", ""mac_id"": ""DB:AF:F7:7F:52:A1"", ""rssi_dbm"": -30, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-03 15:03:51.207,B1-030626-04-K16854,B1-030626-04-K16854,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-04-K16854"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""DE:08:B5:CD:CF:79"", ""rssi_dbm"": -72, ""battery_voltage_v"": 0.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-03 15:04:40.580,B1-030626-04-K16854,B1-030626-04-K16854,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-04-K16854"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0003639"", ""mac_id"": ""DB:AF:F7:7F:52:A1"", ""rssi_dbm"": -30, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-03 15:05:14.047,B1-030626-00-K16860,B1-020626-05-L16135,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-00-K16860"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001341"", ""mac_id"": ""C1:4E:6C:B1:3E:5F"", ""rssi_dbm"": -29, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
